Event Date,Type,Event,Location,Address,Borough,Postcode,Latitude,Longitude,Community Board,Council District ,Census Tract,BIN,BBL,NTA
03/09/2018,RNY for Kids (KIDS),Ready NY for Pre-K,District 24 Pre-K Center,44-15 Judge Street,Queens,11373,40.742964,-73.877449,404,25,467,4439252,4015710019,Elmhurst
03/08/2018,RNY for Kids (KIDS),Ready Girl,PS/IS 155K,1355 Herkimer Street,Brooklyn,11233,40.677415,-73.908734,316,37,369,3042263,3015520043,Ocean Hill
03/08/2018,RNY Fair (FAIR),Family Resource Fair,Automotive High School,50 Bedford Ave,Brooklyn,11222,40.721981,-73.953281,301,33,517,3066698,3026700001,North Side-South Side
03/08/2018,RNY General Presentation (GEN),Emergency Preparedness,Vandalia Senior Center,47 Vandalia Avenue,Brooklyn,11239,40.649799,-73.88676,305,42,105804,3348859,3044310100,Starrett City
03/07/2018,RNY General Presentation (GEN),RNY: Presentation,The Armory Foundation,216 Fort Washington Avenue,Manhattan,10032,40.842571,-73.942097,112,10,251,1063381,1021380079,Washington Heights South
03/06/2018,RNY General Presentation (GEN),PS 11 Emergency Preparedness for Families,PS 11,320 E. 21st Street,Manhattan,10010,40.736223,-73.980962,106,2,64,1081671,1009260001,Gramercy
03/06/2018,RNY for Kids (KIDS),Ready NY for Pre-K,District 24 Pre-K Center,378 Seneca Ave,Queens,11385,40.707121,-73.914998,405,34,539,4538307,4034280015,Ridgewood
03/06/2018,RNY General Presentation (GEN),Bronx CB 7 Quality of Life Meeting,Bronx Community Board 7 Office,229-A East 204th Street,Bronx,,,,,,,,,
03/06/2018,RNY Fair (FAIR),2018 Lunar New Year Celebration,Queens Borough Hall,120-55 Queens Blvd,Queens,11415,40.713329,-73.828601,409,29,216,4052812,4022740002,Kew Gardens
03/06/2018,RNY Fair (FAIR),Parents Community Fair MS 61,MS 61,400 Empire Blvd,Brooklyn,11225,40.664007,-73.94922,309,40,329,3337872,3013160015,Prospect Lefferts Gardens-Wingate
03/05/2018,RNY for Kids (KIDS),Ready Girl,PS/IS 113,78-23 87th Street,Queens,11385,40.705516,-73.862208,405,30,637,4094055,4038460040,Glendale
03/05/2018,RNY for Kids (KIDS),Ready Girl for 1st Graders,PS/IS 49,63-60 80th Street,Queens,11379,40.719867,-73.875093,405,30,663,4069253,4029900045,Middle Village
03/05/2018,RNY General Presentation (GEN),RNY ESOL Workshop for Immigrants,YMCA New American Welcome Center Flushing,138-46 Northern Blvd,Queens,11354,40.764119,-73.827142,407,20,865,4113292,4050100038,Flushing
03/03/2018,RNY Fair/Presentation (FP),Citizen Preparedness Training,PS 43 Jonas Bronck School,165 Browns Place,Bronx,,,,,,,,,
03/03/2018,RNY General Presentation (GEN),RNY - Presentation : Co-op,Madison Plaza Apt Corp,1825 Madison Ave,Manhattan,10035,40.801742,-73.943556,111,9,184,1086525,1017457501,East Harlem North
03/03/2018,RNY Fair (FAIR),Brownsville Hip2B Healthy Market/Farm/Flea,Brownsville Collaborative Middle School,85 Watkins St,Brooklyn,11212,40.670986,-73.908194,316,37,906,3080768,3035070007,Brownsville
03/02/2018,RNY General Presentation (GEN),Parent Training,Oberia Dempsey Center/ Theater,127 West 127 Street,Manhattan,10027,40.809488,-73.945496,110,9,224,1057904,1019120012,Central Harlem North-Polo Grounds
03/02/2018,RNY for Kids (KIDS),Career Day,Achievement First Bushwick Middle School,1300 Greene Ave,Brooklyn,11237,40.697781,-73.919777,304,37,431,3075413,3032980001,Bushwick North
03/02/2018,RNY General Presentation (GEN),KHCC,KHCC,3101 Kingsbridge Terrace,Bronx,10463,40.877505,-73.90033,208,14,277,2015788,2032570111,Van Cortlandt Village
02/28/2018,RNY for Kids (KIDS),Ready NY for Pre-K,Little Brooklyn Pre-K,219 25th St.,Brooklyn,11232,40.659882,-73.997016,307,38,101,3336859,3006520070,Sunset Park West
02/27/2018,RNY for Kids (KIDS),Ready Girl,PS 88Q,60-85 Catalpa Avenue,Queens,11385,40.703779,-73.896374,405,30,585,4085173,4035340012,Ridgewood
02/27/2018,RNY General Presentation (GEN),RNY presentation:  Bronx VA Blind Veterans Support Group,James J Peters VAMC Vision Rehab Coordinator,130 West Kingsbridge Rd,Bronx,10468,40.869073,-73.903069,207,14,261,2095229,2032260100,Kingsbridge Heights
02/26/2018,RNY General Presentation (GEN),RNY ESOL Seniors,Ravenswood Senior Center,"34-35 12th St,",Queens,11106,40.76323,-73.937607,401,26,43,4430802,4005230002,Queensbridge-Ravenswood-Long Island City
02/26/2018,RNY General Presentation (GEN),Emergency Readiness,Services for the Underserved,"2142 Amsterdam Ave, Building Lounge",Manhattan,10032,40.838825,-73.937691,112,10,251,1062967,1021230067,Washington Heights South
02/22/2018,RNY for Kids (KIDS),Ready Girl for Pre-K,World of Creative Experiences,280 Livonia Ave,Brooklyn,11212,40.662765,-73.907449,316,42,918,3326581,3035900011,Brownsville
02/22/2018,RNY General Presentation (GEN),Emergency Management Preparation,Alpha Phi Alpha Senior Citizens Center,220-01 Linden Blvd.,Queens,11411,40.695105,-73.740004,413,27,596,4244354,4113210006,Cambria Heights
02/21/2018,RNY for Kids (KIDS),Ready NY  for Pre-K,World of Creative Experiences,280 Livonia Ave,Brooklyn,11212,40.662765,-73.907449,316,42,918,3326581,3035900011,Brownsville
02/21/2018,RNY General Presentation (GEN),NYC Prepare,Langston Hughes Library,1001 Northern Blvd,Queens,,,,,,,,,
02/20/2018,RNY Fair (FAIR),Community Resource Fair,LGBT Community Center - RM 301,208 West 13th Street,Manhattan,10011,40.738034,-74.000603,102,3,77,1067571,1006170047,West Village
02/20/2018,RNY General Presentation (GEN),RNY: MS Finest Queens,Emblem Health,206 - 20 Linden Boulevard,Queens,11411,40.696167,-73.745979,413,27,384,,,St. Albans
02/19/2018,RNY General Presentation (GEN),Ready NY: Person Centered Care Services,Person Centered Care Services,150 Granite Avenue,Staten Island,10303,40.633994,-74.148143,501,49,239,5090047,5011610150,Mariner's Harbor-Arlington-Port Ivory-Graniteville
02/16/2018,RNY Fair (FAIR),Chinese New Year Festival in Chinatown,Sarah D Roosevelt Park,Grand Street and Forsythe,Brooklyn,,,,,,,,,
02/15/2018,RNY General Presentation (GEN),Clove Lakes Health Care and Rehabilitation Center,Clove Lakes Health Care and Rehabilitation Center,25 Fanning St,Staten Island,10314,40.607802,-74.123008,502,49,18702,5154742,5007140065,New Springville-Bloomfield-Travis
02/15/2018,RNY for Kids (KIDS),Ready NY for Tweens,I.S. 392 Auditorium,104 Sutter Avenue,Brooklyn,11212,40.665965,-73.918107,316,41,900,3081276,3035350016,Brownsville
02/15/2018,RNY for Kids (KIDS),Ready Girl for Pre-K,District 24 Pre-K Center,67-54 80th Street,Queens,11379,40.711815,-73.871238,405,30,621,4091737,4037820027,Middle Village
02/15/2018,RNY General Presentation (GEN),RNY - Presentation for Parents,PS 312,7103 Avenue T,Brooklyn,11234,40.621413,-73.908987,318,46,69602,3236665,3083930001,Georgetown-Marine Park-Bergen Beach-Mill Basin
02/14/2018,RNY General Presentation (GEN),Quarterly QM Meeting NY/NJ,Humana At Home: Seniorbridge,"845 Third Avenue
7th Floor 
New York, NY 10022",Manhattan,10022,40.756688,-73.970128,106,4,98,1038464,1013250001,Turtle Bay-East Midtown
02/14/2018,RNY for Kids (KIDS),Health Fair for Kids,p7771K@ ps225,1075 Oceanview Avenue,Brooklyn,11235,40.579737,-73.956329,313,48,61004,3245498,3087120056,Brighton Beach
02/14/2018,RNY Fair (FAIR),Manhattan School of Music's Annual Health & Wellness Fair,Manhattan School of Music,120 Claremont Avenue,Manhattan,10027,40.812475,-73.961931,109,7,211,1076684,1019930001,Morningside Heights
02/13/2018,RNY for Kids (KIDS),Ready Girl,P.S. 386,"125 E. 181st Street, Auditorium 2nd Floor",Bronx,10453,40.854872,-73.903458,205,14,23704,2013849,2031700001,Fordham South
02/13/2018,RNY for Kids (KIDS),Ready Girl,Old South School,90-15 Sutter Avenue,Queens,11417,40.67641,-73.846773,410,32,54,4190727,4091550025,Ozone Park
02/13/2018,RNY Fair (FAIR),Family STEAM Night,"David A. Boody 
I.S. 228",228 Avenue S,Brooklyn,11223,40.6013,-73.976953,311,47,410,3190273,3070840001,Bensonhurst East
02/13/2018,RNY General Presentation (GEN),RNY General Presentation,Bay Ridge AARP Chapter 3630,9000 Shore Road,Brooklyn,11209,40.622118,-74.040172,310,43,5201,3322532,3060780010,Bay Ridge
02/13/2018,Train the Trainer (TOT),Ready NY Train the Trainer for Faith Leaders,Community Health Centers,1826 Arthur Ave,Bronx,10457,40.844083,-73.894482,206,17,36901,2009891,2029450018,East Tremont
02/13/2018,RNY for Kids (KIDS),Health Fair at P771K,PS 771K at PS 66,845 East 96th Street,Brooklyn,11236,40.64883,-73.907774,318,42,970,3325418,3081290060,Canarsie
02/13/2018,RNY General Presentation (GEN),Ready NY for Parents,Old South School,90-15 Sutter Avenue,Queens,11417,40.67641,-73.846773,410,32,54,4190727,4091550025,Ozone Park
02/12/2018,RNY for Kids (KIDS),Ready NY for Kids,PS 103,4125 Carpenter Ave,Bronx,10466,40.892151,-73.861466,212,12,420,2062883,2048230001,Williamsbridge-Olinville
02/12/2018,RNY for Kids (KIDS),Ready Girl,PS 469X,3177 Webster Avenue,Bronx,10467,40.872551,-73.875374,207,11,425,2098420,2033530040,Norwood
02/12/2018,RNY General Presentation (GEN),Emergency Preparedness for Older Adults,Henry Street Settlement,"265 Henry St, Dining Room",Manhattan,10002,40.713857,-73.984532,103,1,202,1079627,1002880078,Lower East Side
02/10/2018,RNY General Presentation (GEN),Being prepared for Emergency with your pet,St. Mary's Rec. Center,450 St. Ann's ave,Bronx,10455,40.811687,-73.914441,201,8,37,2003692,2025570001,Mott Haven-Port Morris
02/10/2018,RNY General Presentation (GEN),Red Hook Resiliency Forum,Red Hook Initiative,767 Hicks St,Brooklyn,11231,40.676803,-74.004705,306,38,59,3393808,3005350001,Carroll Gardens-Columbia Street-Red Hook
02/10/2018,RNY General Presentation (GEN),Parent Preparedness Meeting,PS  214,1970 West Farms Road,Bronx,10460,40.839565,-73.880358,206,17,60,2094603,2030210038,Crotona Park East
02/10/2018,RNY Fair/Presentation (FP),Citizen Preparedness Training,PS 65 Mother Hale Academy,677 E 141 St,Bronx,10454,40.807335,-73.912731,201,8,33,2003834,2025710001,Mott Haven-Port Morris
02/10/2018,RNY Fair (FAIR),Westminster Dog Show- Meet the Breeds,Pier 92,711 12th Ave,Manhattan,10019,40.767496,-73.996267,104,3,135,1087587,1011090030,Clinton
02/09/2018,RNY for Kids (KIDS),Ready Girl,PS 262,"500 Macon Street, Auditorium",Brooklyn,11233,40.683241,-73.930813,303,36,297,3046876,3016710019,Crown Heights North
02/09/2018,RNY for Kids (KIDS),Ready Girl,PS 205,"6701 20th Ave, auditorium",Brooklyn,11204,40.61527,-73.987149,311,47,256,3134749,3055710001,Bensonhurst West
02/09/2018,RNY General Presentation (GEN),EMERGENCY PREPAREDNESS,NEW YORK RENAL ASSOCIATES,3468 PARK AVENUE,Bronx,10456,40.830802,-73.908599,203,16,145,2001596,2023890007,Claremont-Bathgate
02/09/2018,RNY for Kids (KIDS),Ready Girl,Peck Slip School,1 Peck Slip,Manhattan,10038,40.708766,-74.002406,101,1,1501,1001363,1001060009,Battery Park City-Lower Manhattan
02/08/2018,RNY General Presentation (GEN),EMERGENCY PREPAREDNESS,NEW YORK RENAL ASSOCIATES,3468 PARK AVENUE,Bronx,10456,40.830802,-73.908599,203,16,145,2001596,2023890007,Claremont-Bathgate
02/08/2018,RNY General Presentation (GEN),Presentation of Disaster Readiness,Academy for Health Careers,150 Albany Avenue,Brooklyn,11213,40.675612,-73.938843,308,36,311,3030553,3012160046,Crown Heights North
02/08/2018,RNY Fair (FAIR),BROOKLYN FAMILY SUPPORT SERVICE ADVISORY COUNCIL OUTREACH,Kings Highway Library,2115 Ocean Ave,Brooklyn,11229,40.610054,-73.953417,315,48,550,3182576,3067830068,Madison
02/08/2018,RNY for Kids (KIDS),Ready Girl for Pre-K,District 24 Pre-K Center,106-02 Northern Blvd,Queens,11368,40.757755,-73.862659,403,21,379,4548811,4017217501,North Corona
02/07/2018,RNY General Presentation (GEN),RNY - Co-op,Co-op,609 W 114th St,Manhattan,10025,40.807028,-73.965593,109,7,205,1057366,1018960014,Morningside Heights
02/06/2018,RNY for Kids (KIDS),Ready Girl,PS 108,1166 Neill Ave,Bronx,10461,40.854726,-73.853227,211,13,288,2048608,2042750001,Pelham Parkway
02/06/2018,RNY General Presentation (GEN),Emergency Preparedness Presentation - Parents,P.S12Q James B. Colgate,42-00 72nd St,Queens,11377,40.742633,-73.892805,402,26,483,4031853,4013490028,Elmhurst-Maspeth
02/06/2018,RNY for Kids (KIDS),Ready NY for Pre-K,District 24 Pre-K Center,70-31 48th Ave,Queens,11377,40.738317,-73.893797,402,30,489,4439633,4024450001,Elmhurst-Maspeth
02/06/2018,RNY Fair/Presentation (FP),Citizen Preparedness Training,Holy Unity Baptist Church,167-10 137 Ave,Queens,11434,40.672281,-73.772769,412,31,330,4270688,4125730019,Springfield Gardens North
02/05/2018,RNY for Kids (KIDS),Ready Girl,Public School 345,111 Berriman street,Brooklyn,11208,40.676129,-73.880337,305,37,1192,3088734,3039900001,East New York
02/05/2018,RNY General Presentation (GEN),HMT Preparedness,Riverdale Jewish Center,3700 Independence Avenue,Bronx,10463,40.888132,-73.913124,208,11,30701,2085776,2059030299,North Riverdale-Fieldston-Riverdale
02/05/2018,RNY General Presentation (GEN),Emergency Preparedness Presentation for Youth and Education Committee,Nightingale Bamford School,20 East 92nd Street,Manhattan,10128,40.784999,-73.956837,108,4,16001,1083912,1015030057,Upper East Side-Carnegie Hill
02/03/2018,RNY Fair (FAIR),OUTDOOR BRONX WINTERFEST 2018,St. Mary's Rec Center,450 St. Ann's Avenue,Bronx,10455,40.811687,-73.914441,201,8,37,2003692,2025570001,Mott Haven-Port Morris
02/03/2018,RNY Fair/Presentation (FP),Citizen Preparedness Training,Boys & Girls Club,2245 Bedford Ave,Brooklyn,11226,40.649122,-73.955765,317,40,794,3117297,3051070008,Erasmus
02/02/2018,RNY for Kids (KIDS),Ready NY for Pre-K,District 24 Pre-K Center,41-15 104th Street,Queens,11368,40.748987,-73.86123,404,21,403,4048820,4019850001,North Corona
01/31/2018,RNY for Kids (KIDS),Ready Girl,PS 116K,515 Knickerbocker Avenue,Brooklyn,11237,40.697779,-73.916521,304,37,433,3075909,3033170001,Bushwick North
01/31/2018,RNY General Presentation (GEN),Disaster Preparedness,Bethlehem Missionary Church,218-38 98th Avenue,Queens,11429,40.71638,-73.736314,413,27,568,4230859,4107690024,Queens Village
01/30/2018,RNY General Presentation (GEN),General Ready New York - Parents,P.S. 3,490 Hudson Street,Manhattan,10014,40.732593,-74.006466,102,3,73,1009872,1005850041,West Village
01/30/2018,RNY for Kids (KIDS),Ready Girl,PS 22Q,"153-33 Sanford Ave
Flushing, NY 11355",Queens,11355,40.761249,-73.811808,407,20,1167,4438184,4053280001,Murray Hill
01/30/2018,RNY for Kids (KIDS),Ready NY for Pre-K,District 24 Pre-K Center,109-10 47th Ave,Queens,11368,40.747126,-73.854824,404,21,415,4529578,4020030023,Corona
01/30/2018,RNY for Kids (KIDS),Ready NY for Pre-K,District 24 Pre-K Center,104-14 Roosevelt Ave,Queens,11368,40.749999,-73.861311,404,21,403,4437334,4019840001,North Corona
01/30/2018,RNY for Kids (KIDS),Career Day for Pre-K,Adelphi Academy,8515 Ridge Blvd,Brooklyn,11209,40.624746,-74.03347,310,43,62,3328998,3060330001,Bay Ridge
01/29/2018,RNY for Kids (KIDS),P.S. 60 Assembly,P.S. 60,55 Merrill Avenue,Staten Island,10314,40.610087,-74.162216,502,50,29104,5031151,5015800044,New Springville-Bloomfield-Travis
01/28/2018,RNY Fair (FAIR),Direct Connect Sunday with Borough President Oddo,Petrides School,715 Ocean Terrace,Staten Island,10301,40.608512,-74.102067,502,50,177,5113169,5006830001,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
01/27/2018,RNY Fair (FAIR),INCLUDEnyc Fair,Hotel Pennsylvania,402 Seventh Avenue,Manhattan,10121,40.749858,-73.991464,105,3,101,1083026,1007810002,Midtown-Midtown South
01/27/2018,RNY Fair/Presentation (FP),Citizen Preparedness Training,The Church of Jesus Christ of Latter-Day Saints,125 Columbus Ave (3rd Floor Room),Manhattan,10023,40.773132,-73.981948,107,6,149,1028159,1011180001,Lincoln Square
01/26/2018,RNY for Kids (KIDS),Ready NY for Pre-K,District 24 Pre-K Center at Holy Cross,56-01 61st Street,Queens,11378,40.724967,-73.904289,405,30,517,4437553,4027090040,Maspeth
01/25/2018,RNY for Kids (KIDS),Hurricane Preparedness,"PS 123K
The Suydam School","100 Irving Avenue
Brooklyn NY 11237",Brooklyn,11237,40.703767,-73.922702,304,34,445,3072966,3032100001,Bushwick North
01/25/2018,RNY for Kids (KIDS),Ready Girl,Ezra Jack Keats Pre-K Center,153-36 89th Ave,Queens,11432,40.705517,-73.802501,412,24,240,4208831,4097557501,Jamaica
01/25/2018,RNY for Kids (KIDS),Ready Girl,PS/IS 184,273 Newport Street,Brooklyn,11212,40.659966,-73.904901,316,42,918,3082391,3036060001,Brownsville
01/25/2018,RNY General Presentation (GEN),Ready NY Presentation: Archcare,Archcare Terence Cardinal Cooke Health Care Center,1249 5th Ave,Manhattan,10029,40.794181,-73.951175,111,8,168,1051513,1016110001,East Harlem South
01/24/2018,RNY General Presentation (GEN),Parent Workshop,PS 69,6302 9th Avenue,Brooklyn,11220,40.632379,-74.009223,310,38,120,3387646,3057350032,Sunset Park East
01/24/2018,RNY for Kids (KIDS),Ready Girl,P.S. 23,2151 Washington Avenue,Bronx,10457,40.85294,-73.894742,206,15,395,2090472,2030370079,Claremont-Bathgate
01/23/2018,RNY General Presentation (GEN),Emercency Preparedness Demo - Parents,PS 216,350 Ave X,Brooklyn,11223,40.590564,-73.969964,315,47,37401,3195175,3071960001,Gravesend
01/23/2018,RNY for Kids (KIDS),Ready NY for Kids,PS 062,97-25 108 St Richmond Hill,Queens,11419,40.68867,-73.836205,409,28,110,4197909,4094100001,Richmond Hill
